SUBJECTID,mSens,age,emotion,ACTOR,presentNumber,meanAmpNC
24,higMSens,olderAgeGroup,A,3,8,49.333
24,higMSens,olderAgeGroup,A,3,9,1.497
24,higMSens,olderAgeGroup,A,3,10,44.857
24,higMSens,olderAgeGroup,A,4,1,23.148
24,higMSens,olderAgeGroup,A,4,2,-10.723
24,higMSens,olderAgeGroup,A,4,3,13.505
24,higMSens,olderAgeGroup,A,4,4,-1.07
24,higMSens,olderAgeGroup,A,4,5,10.597
24,higMSens,olderAgeGroup,A,4,6,18.488
24,higMSens,olderAgeGroup,A,4,7,23.234
24,higMSens,olderAgeGroup,A,4,8,22.914
24,higMSens,olderAgeGroup,A,4,9,28.286
24,higMSens,olderAgeGroup,A,4,10,-0.345
24,higMSens,olderAgeGroup,A,5,1,0.899
24,higMSens,olderAgeGroup,A,5,2,39.024
24,higMSens,olderAgeGroup,A,5,3,14.087
24,higMSens,olderAgeGroup,A,5,4,0.639
24,higMSens,olderAgeGroup,A,5,5,27.454
24,higMSens,olderAgeGroup,A,5,6,36.854
24,higMSens,olderAgeGroup,A,5,7,24.318
24,higMSens,olderAgeGroup,A,5,8,33.736
24,higMSens,olderAgeGroup,A,5,9,-1.408
24,higMSens,olderAgeGroup,A,5,10,6.192
25,lowMSens,olderAgeGroup,B,1,1,-23.507
25,lowMSens,olderAgeGroup,B,1,2,-16.213
25,lowMSens,olderAgeGroup,B,1,3,-28.824
25,lowMSens,olderAgeGroup,B,1,4,-43.114
25,lowMSens,olderAgeGroup,B,1,5,-15.308
25,lowMSens,olderAgeGroup,B,1,6,-7.798
25,lowMSens,olderAgeGroup,B,1,7,-8.867
25,lowMSens,olderAgeGroup,B,1,8,-29.259
25,lowMSens,olderAgeGroup,B,1,9,-15.702
25,lowMSens,olderAgeGroup,B,1,10,-17.036
25,lowMSens,olderAgeGroup,B,2,1,-21.382
25,lowMSens,olderAgeGroup,B,2,2,6.846
25,lowMSens,olderAgeGroup,B,2,3,-54.496
25,lowMSens,olderAgeGroup,B,2,4,-25.273
25,lowMSens,olderAgeGroup,B,2,5,-14.869
25,lowMSens,olderAgeGroup,B,2,6,12.819
25,lowMSens,olderAgeGroup,B,2,7,-8.903
25,lowMSens,olderAgeGroup,B,2,8,1.701
25,lowMSens,olderAgeGroup,B,2,9,-11.723
25,lowMSens,olderAgeGroup,B,2,10,-26.133
25,lowMSens,olderAgeGroup,B,3,1,-24.718
25,lowMSens,olderAgeGroup,B,3,2,-6.947
25,lowMSens,olderAgeGroup,B,3,3,-1.773
25,lowMSens,olderAgeGroup,B,3,4,3.201
25,lowMSens,olderAgeGroup,B,3,5,-10.574
25,lowMSens,olderAgeGroup,B,3,6,21.37
25,lowMSens,olderAgeGroup,B,3,7,-9.095
25,lowMSens,olderAgeGroup,B,3,8,24.134
25,lowMSens,olderAgeGroup,B,3,9,12.73
25,lowMSens,olderAgeGroup,B,3,10,21.603
25,lowMSens,olderAgeGroup,B,4,1,-1.799
25,lowMSens,olderAgeGroup,B,4,2,-5.556
25,lowMSens,olderAgeGroup,B,4,3,17.02
25,lowMSens,olderAgeGroup,B,4,4,-4.307
25,lowMSens,olderAgeGroup,B,4,5,-1.728
25,lowMSens,olderAgeGroup,B,4,6,32.975
25,lowMSens,olderAgeGroup,B,4,7,23.179
25,lowMSens,olderAgeGroup,B,4,8,-13.252
25,lowMSens,olderAgeGroup,B,4,9,-4.557
25,lowMSens,olderAgeGroup,B,4,10,12.744
25,lowMSens,olderAgeGroup,B,5,1,14.381
25,lowMSens,olderAgeGroup,B,5,2,-15.569
25,lowMSens,olderAgeGroup,B,5,3,-4.459
25,lowMSens,olderAgeGroup,B,5,4,-0.541
25,lowMSens,olderAgeGroup,B,5,5,20.697
25,lowMSens,olderAgeGroup,B,5,6,7.105
25,lowMSens,olderAgeGroup,B,5,7,36.729
25,lowMSens,olderAgeGroup,B,5,8,4.796
25,lowMSens,olderAgeGroup,B,5,9,6.528
25,lowMSens,olderAgeGroup,B,5,10,33.467
25,lowMSens,olderAgeGroup,A,1,1,-27.32
25,lowMSens,olderAgeGroup,A,1,2,-41.637
25,lowMSens,olderAgeGroup,A,1,3,-28.307
25,lowMSens,olderAgeGroup,A,1,4,-2.426
25,lowMSens,olderAgeGroup,A,1,5,-16.097
25,lowMSens,olderAgeGroup,A,1,6,8.503
25,lowMSens,olderAgeGroup,A,1,7,-13.574
25,lowMSens,olderAgeGroup,A,1,8,-2.048
25,lowMSens,olderAgeGroup,A,1,9,-38.176
25,lowMSens,olderAgeGroup,A,1,10,-8.281
25,lowMSens,olderAgeGroup,A,2,1,-24.311
25,lowMSens,olderAgeGroup,A,2,2,-27.778
25,lowMSens,olderAgeGroup,A,2,3,-16.118
25,lowMSens,olderAgeGroup,A,2,4,-18.125
25,lowMSens,olderAgeGroup,A,2,5,-14.293
25,lowMSens,olderAgeGroup,A,2,6,-53.967
25,lowMSens,olderAgeGroup,A,2,7,-16.453
25,lowMSens,olderAgeGroup,A,2,8,-21.366
25,lowMSens,olderAgeGroup,A,2,9,-28.899
25,lowMSens,olderAgeGroup,A,2,10,-43.851
25,lowMSens,olderAgeGroup,A,3,1,7.728
25,lowMSens,olderAgeGroup,A,3,2,3.217
25,lowMSens,olderAgeGroup,A,3,3,6.145
25,lowMSens,olderAgeGroup,A,3,4,-11.53
25,lowMSens,olderAgeGroup,A,3,5,-3.064
25,lowMSens,olderAgeGroup,A,3,6,-8.868
25,lowMSens,olderAgeGroup,A,3,7,17.255
25,lowMSens,olderAgeGroup,A,3,8,-17.985
25,lowMSens,olderAgeGroup,A,3,9,-21.24
25,lowMSens,olderAgeGroup,A,3,10,2.022
25,lowMSens,olderAgeGroup,A,4,1,-15.578
25,lowMSens,olderAgeGroup,A,4,2,17.52
25,lowMSens,olderAgeGroup,A,4,3,17.906
25,lowMSens,olderAgeGroup,A,4,4,10.478
25,lowMSens,olderAgeGroup,A,4,5,-1.925
25,lowMSens,olderAgeGroup,A,4,6,2.289
25,lowMSens,olderAgeGroup,A,4,7,11.201
25,lowMSens,olderAgeGroup,A,4,8,-11.912
25,lowMSens,olderAgeGroup,A,4,9,-9.642
25,lowMSens,olderAgeGroup,A,4,10,3.725
25,lowMSens,olderAgeGroup,A,5,1,23.991
25,lowMSens,olderAgeGroup,A,5,2,19.92
25,lowMSens,olderAgeGroup,A,5,3,21.787
25,lowMSens,olderAgeGroup,A,5,4,-6.963
25,lowMSens,olderAgeGroup,A,5,5,-2.141
25,lowMSens,olderAgeGroup,A,5,6,5.331
25,lowMSens,olderAgeGroup,A,5,7,-8.572
25,lowMSens,olderAgeGroup,A,5,8,-10.474
25,lowMSens,olderAgeGroup,A,5,9,-12.778
25,lowMSens,olderAgeGroup,A,5,10,13.128
26,lowMSens,youngerAgeGroup,B,1,1,-24.216
26,lowMSens,youngerAgeGroup,B,1,2,-27.282
26,lowMSens,youngerAgeGroup,B,1,3,-18.684
26,lowMSens,youngerAgeGroup,B,1,4,-28.258
26,lowMSens,youngerAgeGroup,B,1,5,7.811
26,lowMSens,youngerAgeGroup,B,1,6,13.048
26,lowMSens,youngerAgeGroup,B,1,7,7.497
26,lowMSens,youngerAgeGroup,B,1,8,-6.557
26,lowMSens,youngerAgeGroup,B,1,9,17.55
26,lowMSens,youngerAgeGroup,B,1,10,-12.288
26,lowMSens,youngerAgeGroup,B,2,1,-1.337
26,lowMSens,youngerAgeGroup,B,2,2,-25.126
26,lowMSens,youngerAgeGroup,B,2,3,3.605
26,lowMSens,youngerAgeGroup,B,2,4,-24.735
26,lowMSens,youngerAgeGroup,B,2,5,-62.193
26,lowMSens,youngerAgeGroup,B,2,6,-18.558
26,lowMSens,youngerAgeGroup,B,2,7,6.971
26,lowMSens,youngerAgeGroup,B,2,8,-13.726
26,lowMSens,youngerAgeGroup,B,2,9,-13.962
26,lowMSens,youngerAgeGroup,B,2,10,-31.764
26,lowMSens,youngerAgeGroup,B,3,1,-17.301
26,lowMSens,youngerAgeGroup,B,3,2,-9.721
26,lowMSens,youngerAgeGroup,B,3,3,-24.367
26,lowMSens,youngerAgeGroup,B,3,4,1.905
26,lowMSens,youngerAgeGroup,B,3,5,27.077
26,lowMSens,youngerAgeGroup,B,3,6,-2.17
26,lowMSens,youngerAgeGroup,B,3,7,14.776
26,lowMSens,youngerAgeGroup,B,3,8,19.83
26,lowMSens,youngerAgeGroup,B,3,9,17.002
26,lowMSens,youngerAgeGroup,B,3,10,39.772
26,lowMSens,youngerAgeGroup,B,4,1,29.258
26,lowMSens,youngerAgeGroup,B,4,2,17.296
26,lowMSens,youngerAgeGroup,B,4,3,-9.892
26,lowMSens,youngerAgeGroup,B,4,4,-41.118
26,lowMSens,youngerAgeGroup,B,4,5,21.901
26,lowMSens,youngerAgeGroup,B,4,6,-12.004
26,lowMSens,youngerAgeGroup,B,4,7,58.804
26,lowMSens,youngerAgeGroup,B,4,8,0.143
26,lowMSens,youngerAgeGroup,B,4,9,11.543
26,lowMSens,youngerAgeGroup,B,4,10,-8.234
26,lowMSens,youngerAgeGroup,B,5,1,3.024
26,lowMSens,youngerAgeGroup,B,5,2,29.107
26,lowMSens,youngerAgeGroup,B,5,3,-12.98
26,lowMSens,youngerAgeGroup,B,5,4,-4.593
26,lowMSens,youngerAgeGroup,B,5,5,43.472
26,lowMSens,youngerAgeGroup,B,5,6,-12.101
26,lowMSens,youngerAgeGroup,B,5,7,37.166
26,lowMSens,youngerAgeGroup,B,5,8,29.769
26,lowMSens,youngerAgeGroup,B,5,9,31.451
26,lowMSens,youngerAgeGroup,B,5,10,22.188
26,lowMSens,youngerAgeGroup,A,1,1,-18.927
26,lowMSens,youngerAgeGroup,A,1,2,31.904
26,lowMSens,youngerAgeGroup,A,1,3,5.889
26,lowMSens,youngerAgeGroup,A,1,4,-30.164
26,lowMSens,youngerAgeGroup,A,1,5,-42.374
26,lowMSens,youngerAgeGroup,A,1,6,1.058
26,lowMSens,youngerAgeGroup,A,1,7,-25.275
26,lowMSens,youngerAgeGroup,A,1,8,-18.012
26,lowMSens,youngerAgeGroup,A,1,9,-33.051
26,lowMSens,youngerAgeGroup,A,1,10,-12.635
26,lowMSens,youngerAgeGroup,A,2,1,-17.043
26,lowMSens,youngerAgeGroup,A,2,2,-60.841
26,lowMSens,youngerAgeGroup,A,2,3,-48.204
26,lowMSens,youngerAgeGroup,A,2,4,-3.676
26,lowMSens,youngerAgeGroup,A,2,5,-28.417
26,lowMSens,youngerAgeGroup,A,2,6,13.141
26,lowMSens,youngerAgeGroup,A,2,7,-8.545
26,lowMSens,youngerAgeGroup,A,2,8,9.703
26,lowMSens,youngerAgeGroup,A,2,9,-1.56
26,lowMSens,youngerAgeGroup,A,2,10,15.053
26,lowMSens,youngerAgeGroup,A,3,1,-19.452
26,lowMSens,youngerAgeGroup,A,3,2,-6.861
26,lowMSens,youngerAgeGroup,A,3,3,-47.129
26,lowMSens,youngerAgeGroup,A,3,4,-58.085
26,lowMSens,youngerAgeGroup,A,3,5,-5.496
26,lowMSens,youngerAgeGroup,A,3,6,-35.55
26,lowMSens,youngerAgeGroup,A,3,7,26.731
26,lowMSens,youngerAgeGroup,A,3,8,5.691
26,lowMSens,youngerAgeGroup,A,3,9,31.845
26,lowMSens,youngerAgeGroup,A,3,10,11.767
26,lowMSens,youngerAgeGroup,A,4,1,2.677
26,lowMSens,youngerAgeGroup,A,4,2,-1.899
26,lowMSens,youngerAgeGroup,A,4,3,0.711
26,lowMSens,youngerAgeGroup,A,4,4,-2.408
26,lowMSens,youngerAgeGroup,A,4,5,10.428
26,lowMSens,youngerAgeGroup,A,4,6,36.363
26,lowMSens,youngerAgeGroup,A,4,7,16.74
26,lowMSens,youngerAgeGroup,A,4,8,-1.347
26,lowMSens,youngerAgeGroup,A,4,9,7.117
26,lowMSens,youngerAgeGroup,A,4,10,24.725
26,lowMSens,youngerAgeGroup,A,5,1,46.863
26,lowMSens,youngerAgeGroup,A,5,2,4.28
26,lowMSens,youngerAgeGroup,A,5,3,28.794
26,lowMSens,youngerAgeGroup,A,5,4,-30.197
26,lowMSens,youngerAgeGroup,A,5,5,-30.682
26,lowMSens,youngerAgeGroup,A,5,6,11.428
26,lowMSens,youngerAgeGroup,A,5,7,-2.024
26,lowMSens,youngerAgeGroup,A,5,8,-25.127
26,lowMSens,youngerAgeGroup,A,5,9,17.635
26,lowMSens,youngerAgeGroup,A,5,10,20.678
27,higMSens,olderAgeGroup,B,1,1,-18.313
27,higMSens,olderAgeGroup,B,1,2,-16.276
27,higMSens,olderAgeGroup,B,1,3,-6.589
27,higMSens,olderAgeGroup,B,1,4,0.355
27,higMSens,olderAgeGroup,B,1,5,-9.619
27,higMSens,olderAgeGroup,B,1,6,-17.156
27,higMSens,olderAgeGroup,B,1,7,-1.305
27,higMSens,olderAgeGroup,B,1,8,-25.026
27,higMSens,olderAgeGroup,B,1,9,6.49
27,higMSens,olderAgeGroup,B,1,10,2.041
27,higMSens,olderAgeGroup,B,2,1,-4.147
27,higMSens,olderAgeGroup,B,2,2,-53.532
27,higMSens,olderAgeGroup,B,2,3,-11.418
27,higMSens,olderAgeGroup,B,2,4,11.824
27,higMSens,olderAgeGroup,B,2,5,-10.064
27,higMSens,olderAgeGroup,B,2,6,14.226
27,higMSens,olderAgeGroup,B,2,7,-26.285
27,higMSens,olderAgeGroup,B,2,8,-18.505
27,higMSens,olderAgeGroup,B,2,9,-16.661
27,higMSens,olderAgeGroup,B,2,10,-8.896
27,higMSens,olderAgeGroup,B,3,1,8.607
27,higMSens,olderAgeGroup,B,3,2,22.432
27,higMSens,olderAgeGroup,B,3,3,-11.909
27,higMSens,olderAgeGroup,B,3,4,-19.911
27,higMSens,olderAgeGroup,B,3,5,-2.367
27,higMSens,olderAgeGroup,B,3,6,-3.08
27,higMSens,olderAgeGroup,B,3,7,16.861
27,higMSens,olderAgeGroup,B,3,8,-5.639
27,higMSens,olderAgeGroup,B,3,9,0.048
27,higMSens,olderAgeGroup,B,3,10,43.066
27,higMSens,olderAgeGroup,B,4,1,12.444
27,higMSens,olderAgeGroup,B,4,2,-41.882
27,higMSens,olderAgeGroup,B,4,3,-16.345
27,higMSens,olderAgeGroup,B,4,4,-27.915
27,higMSens,olderAgeGroup,B,4,5,0.772
27,higMSens,olderAgeGroup,B,4,6,-0.562
27,higMSens,olderAgeGroup,B,4,7,18.497
27,higMSens,olderAgeGroup,B,4,8,1.367
27,higMSens,olderAgeGroup,B,4,9,-12.423
27,higMSens,olderAgeGroup,B,4,10,28.232
27,higMSens,olderAgeGroup,B,5,1,0.828
27,higMSens,olderAgeGroup,B,5,2,26.207
27,higMSens,olderAgeGroup,B,5,3,26.611
27,higMSens,olderAgeGroup,B,5,4,14.717
27,higMSens,olderAgeGroup,B,5,5,13.256
27,higMSens,olderAgeGroup,B,5,6,14.283
27,higMSens,olderAgeGroup,B,5,7,12.455
27,higMSens,olderAgeGroup,B,5,8,32.241
27,higMSens,olderAgeGroup,B,5,9,-3.489
27,higMSens,olderAgeGroup,B,5,10,27.666
27,higMSens,olderAgeGroup,A,1,1,-36.71
27,higMSens,olderAgeGroup,A,1,2,-8.648
27,higMSens,olderAgeGroup,A,1,3,-34.18
27,higMSens,olderAgeGroup,A,1,4,-13.669
27,higMSens,olderAgeGroup,A,1,5,-34.67
27,higMSens,olderAgeGroup,A,1,6,15.371
27,higMSens,olderAgeGroup,A,1,7,-14.759
27,higMSens,olderAgeGroup,A,1,8,-29.188
27,higMSens,olderAgeGroup,A,1,9,-31.853
27,higMSens,olderAgeGroup,A,1,10,-20.137
27,higMSens,olderAgeGroup,A,2,1,-36.983
27,higMSens,olderAgeGroup,A,2,2,-27.86
27,higMSens,olderAgeGroup,A,2,3,-34.492
27,higMSens,olderAgeGroup,A,2,4,-20.314
27,higMSens,olderAgeGroup,A,2,5,-9.54
27,higMSens,olderAgeGroup,A,2,6,-10.931
27,higMSens,olderAgeGroup,A,2,7,-33.107
27,higMSens,olderAgeGroup,A,2,8,-5.881
27,higMSens,olderAgeGroup,A,2,9,-15.979
27,higMSens,olderAgeGroup,A,2,10,-32.063
27,higMSens,olderAgeGroup,A,3,1,-8.783
27,higMSens,olderAgeGroup,A,3,2,-9.685
27,higMSens,olderAgeGroup,A,3,3,-9.287
27,higMSens,olderAgeGroup,A,3,4,-28.684
27,higMSens,olderAgeGroup,A,3,5,-20.917
27,higMSens,olderAgeGroup,A,3,6,18.621
27,higMSens,olderAgeGroup,A,3,7,-6.504
27,higMSens,olderAgeGroup,A,3,8,12.56
27,higMSens,olderAgeGroup,A,3,9,-37.335
27,higMSens,olderAgeGroup,A,3,10,15.104
27,higMSens,olderAgeGroup,A,4,1,13.337
27,higMSens,olderAgeGroup,A,4,2,11.26
27,higMSens,olderAgeGroup,A,4,3,-18.014
27,higMSens,olderAgeGroup,A,4,4,15.801
27,higMSens,olderAgeGroup,A,4,5,-5.618
27,higMSens,olderAgeGroup,A,4,6,-39.95
27,higMSens,olderAgeGroup,A,4,7,-4.822
27,higMSens,olderAgeGroup,A,4,8,-20.426
27,higMSens,olderAgeGroup,A,4,9,7.882
27,higMSens,olderAgeGroup,A,4,10,0.701
27,higMSens,olderAgeGroup,A,5,1,37.127
27,higMSens,olderAgeGroup,A,5,2,-25.874
27,higMSens,olderAgeGroup,A,5,3,14.908
27,higMSens,olderAgeGroup,A,5,4,12.788
27,higMSens,olderAgeGroup,A,5,5,17.088
27,higMSens,olderAgeGroup,A,5,6,37.407
27,higMSens,olderAgeGroup,A,5,7,-12.778
27,higMSens,olderAgeGroup,A,5,8,-2.294
27,higMSens,olderAgeGroup,A,5,9,-2.761
27,higMSens,olderAgeGroup,A,5,10,8.523
28,higMSens,olderAgeGroup,B,1,1,-53.425
28,higMSens,olderAgeGroup,B,1,2,-24.956
28,higMSens,olderAgeGroup,B,1,3,6.654
28,higMSens,olderAgeGroup,B,1,4,-34.716
28,higMSens,olderAgeGroup,B,1,5,-38.601
28,higMSens,olderAgeGroup,B,1,6,-60.787
28,higMSens,olderAgeGroup,B,1,7,-26.183
28,higMSens,olderAgeGroup,B,1,8,8.007
28,higMSens,olderAgeGroup,B,1,9,-28.805
28,higMSens,olderAgeGroup,B,1,10,4.163
28,higMSens,olderAgeGroup,B,2,1,-47.272
28,higMSens,olderAgeGroup,B,2,2,-34.366
28,higMSens,olderAgeGroup,B,2,3,-18.037
28,higMSens,olderAgeGroup,B,2,4,-1.416
28,higMSens,olderAgeGroup,B,2,5,-2.572
28,higMSens,olderAgeGroup,B,2,6,-49.175
28,higMSens,olderAgeGroup,B,2,7,-0.419
28,higMSens,olderAgeGroup,B,2,8,13.466
28,higMSens,olderAgeGroup,B,2,9,-30.042
28,higMSens,olderAgeGroup,B,2,10,-23.743
28,higMSens,olderAgeGroup,B,3,1,10.888
28,higMSens,olderAgeGroup,B,3,2,12.853
28,higMSens,olderAgeGroup,B,3,3,-2.505
28,higMSens,olderAgeGroup,B,3,4,-11.391
28,higMSens,olderAgeGroup,B,3,5,-8.932
28,higMSens,olderAgeGroup,B,3,6,32.767
28,higMSens,olderAgeGroup,B,3,7,4.905
28,higMSens,olderAgeGroup,B,3,8,-15.977
28,higMSens,olderAgeGroup,B,3,9,1.084
28,higMSens,olderAgeGroup,B,3,10,15.489
28,higMSens,olderAgeGroup,B,4,1,21.996
28,higMSens,olderAgeGroup,B,4,2,22.734
28,higMSens,olderAgeGroup,B,4,3,20.219
28,higMSens,olderAgeGroup,B,4,4,-13.581
28,higMSens,olderAgeGroup,B,4,5,-6.828
28,higMSens,olderAgeGroup,B,4,6,-22.31
28,higMSens,olderAgeGroup,B,4,7,7.605
28,higMSens,olderAgeGroup,B,4,8,18.937
28,higMSens,olderAgeGroup,B,4,9,-17.888
28,higMSens,olderAgeGroup,B,4,10,40.97
28,higMSens,olderAgeGroup,B,5,1,4.597
28,higMSens,olderAgeGroup,B,5,2,22.596
28,higMSens,olderAgeGroup,B,5,3,-10.66
28,higMSens,olderAgeGroup,B,5,4,21.052
28,higMSens,olderAgeGroup,B,5,5,3.128
28,higMSens,olderAgeGroup,B,5,6,6.629
28,higMSens,olderAgeGroup,B,5,7,0.158
28,higMSens,olderAgeGroup,B,5,8,19.039
28,higMSens,olderAgeGroup,B,5,9,1.884
28,higMSens,olderAgeGroup,B,5,10,-11.041
28,higMSens,olderAgeGroup,A,1,1,-34.972
28,higMSens,olderAgeGroup,A,1,2,-1.578
28,higMSens,olderAgeGroup,A,1,3,-25.019
28,higMSens,olderAgeGroup,A,1,4,-33.074
28,higMSens,olderAgeGroup,A,1,5,-11.468
28,higMSens,olderAgeGroup,A,1,6,-40.914
28,higMSens,olderAgeGroup,A,1,7,-16.263
28,higMSens,olderAgeGroup,A,1,8,-26.845
28,higMSens,olderAgeGroup,A,1,9,-29.873
28,higMSens,olderAgeGroup,A,1,10,-12.053
28,higMSens,olderAgeGroup,A,2,1,-16.32
28,higMSens,olderAgeGroup,A,2,2,-11.92
28,higMSens,olderAgeGroup,A,2,3,-18.415
28,higMSens,olderAgeGroup,A,2,4,-31.722
28,higMSens,olderAgeGroup,A,2,5,-15.063
28,higMSens,olderAgeGroup,A,2,6,1.196
28,higMSens,olderAgeGroup,A,2,7,-22.937
28,higMSens,olderAgeGroup,A,2,8,25.558
28,higMSens,olderAgeGroup,A,2,9,-8.443
28,higMSens,olderAgeGroup,A,2,10,-8.382
28,higMSens,olderAgeGroup,A,3,1,5.206
28,higMSens,olderAgeGroup,A,3,2,-3.229
28,higMSens,olderAgeGroup,A,3,3,2.539
28,higMSens,olderAgeGroup,A,3,4,-22.417
28,higMSens,olderAgeGroup,A,3,5,-1.73
28,higMSens,olderAgeGroup,A,3,6,12.388
28,higMSens,olderAgeGroup,A,3,7,-1.263
28,higMSens,olderAgeGroup,A,3,8,-8.449
28,higMSens,olderAgeGroup,A,3,9,-13.305
28,higMSens,olderAgeGroup,A,3,10,6.854
28,higMSens,olderAgeGroup,A,4,1,5.657
28,higMSens,olderAgeGroup,A,4,2,-7.503
28,higMSens,olderAgeGroup,A,4,3,5.041
28,higMSens,olderAgeGroup,A,4,4,-1.468
28,higMSens,olderAgeGroup,A,4,5,23.232
28,higMSens,olderAgeGroup,A,4,6,-2.683
28,higMSens,olderAgeGroup,A,4,7,34.804
28,higMSens,olderAgeGroup,A,4,8,8.209
28,higMSens,olderAgeGroup,A,4,9,-7.62
28,higMSens,olderAgeGroup,A,4,10,18.999
28,higMSens,olderAgeGroup,A,5,1,17.701
28,higMSens,olderAgeGroup,A,5,2,12.433
28,higMSens,olderAgeGroup,A,5,3,-25.392
28,higMSens,olderAgeGroup,A,5,4,8.301
28,higMSens,olderAgeGroup,A,5,5,29.506
28,higMSens,olderAgeGroup,A,5,6,7.4
28,higMSens,olderAgeGroup,A,5,7,12.518
28,higMSens,olderAgeGroup,A,5,8,-8.716
28,higMSens,olderAgeGroup,A,5,9,9.382
28,higMSens,olderAgeGroup,A,5,10,-7.441
29,lowMSens,olderAgeGroup,B,1,1,-26.761
29,lowMSens,olderAgeGroup,B,1,2,-8.353
29,lowMSens,olderAgeGroup,B,1,3,-5.248
29,lowMSens,olderAgeGroup,B,1,4,14.322
29,lowMSens,olderAgeGroup,B,1,5,-10.942
29,lowMSens,olderAgeGroup,B,1,6,-42.258
29,lowMSens,olderAgeGroup,B,1,7,18.477
29,lowMSens,olderAgeGroup,B,1,8,12.797
29,lowMSens,olderAgeGroup,B,1,9,-20.701
29,lowMSens,olderAgeGroup,B,1,10,5.193
29,lowMSens,olderAgeGroup,B,2,1,-10.603
29,lowMSens,olderAgeGroup,B,2,2,24.949
29,lowMSens,olderAgeGroup,B,2,3,-1.734
29,lowMSens,olderAgeGroup,B,2,4,-2.411
29,lowMSens,olderAgeGroup,B,2,5,3.315
29,lowMSens,olderAgeGroup,B,2,6,12.706
29,lowMSens,olderAgeGroup,B,2,7,-1.807
29,lowMSens,olderAgeGroup,B,2,8,18.672
29,lowMSens,olderAgeGroup,B,2,9,-2.567
29,lowMSens,olderAgeGroup,B,2,10,23.6
29,lowMSens,olderAgeGroup,B,3,1,21.569
29,lowMSens,olderAgeGroup,B,3,2,2.569
29,lowMSens,olderAgeGroup,B,3,3,-1.388
29,lowMSens,olderAgeGroup,B,3,4,-21.542
29,lowMSens,olderAgeGroup,B,3,5,9.051
29,lowMSens,olderAgeGroup,B,3,6,9.231
29,lowMSens,olderAgeGroup,B,3,7,15.251
29,lowMSens,olderAgeGroup,B,3,8,25.438
29,lowMSens,olderAgeGroup,B,3,9,2.42
29,lowMSens,olderAgeGroup,B,3,10,22.224
29,lowMSens,olderAgeGroup,B,4,1,23.163
29,lowMSens,olderAgeGroup,B,4,2,-24.369
29,lowMSens,olderAgeGroup,B,4,3,17.1
29,lowMSens,olderAgeGroup,B,4,4,6.606
29,lowMSens,olderAgeGroup,B,4,5,27.131
29,lowMSens,olderAgeGroup,B,4,6,11.758
29,lowMSens,olderAgeGroup,B,4,7,38.096
29,lowMSens,olderAgeGroup,B,4,8,-8.223
29,lowMSens,olderAgeGroup,B,4,9,25.201
29,lowMSens,olderAgeGroup,B,4,10,8.45
29,lowMSens,olderAgeGroup,B,5,1,23.869
29,lowMSens,olderAgeGroup,B,5,2,-0.988
29,lowMSens,olderAgeGroup,B,5,3,-4.906
29,lowMSens,olderAgeGroup,B,5,4,31.704
29,lowMSens,olderAgeGroup,B,5,5,-9.001
29,lowMSens,olderAgeGroup,B,5,6,11.832
29,lowMSens,olderAgeGroup,B,5,7,27.174
29,lowMSens,olderAgeGroup,B,5,8,13.767
29,lowMSens,olderAgeGroup,B,5,9,31.415
29,lowMSens,olderAgeGroup,B,5,10,6.766
29,lowMSens,olderAgeGroup,A,1,1,-52.029
29,lowMSens,olderAgeGroup,A,1,2,-40.188
29,lowMSens,olderAgeGroup,A,1,3,-17.454
29,lowMSens,olderAgeGroup,A,1,4,-27.102
29,lowMSens,olderAgeGroup,A,1,5,-8.441
29,lowMSens,olderAgeGroup,A,1,6,-22.657
29,lowMSens,olderAgeGroup,A,1,7,-12.017
29,lowMSens,olderAgeGroup,A,1,8,-9.39
29,lowMSens,olderAgeGroup,A,1,9,-24.705
29,lowMSens,olderAgeGroup,A,1,10,-8.984
29,lowMSens,olderAgeGroup,A,2,1,-2.442
29,lowMSens,olderAgeGroup,A,2,2,6.817
29,lowMSens,olderAgeGroup,A,2,3,-29.448
29,lowMSens,olderAgeGroup,A,2,4,-20.525
29,lowMSens,olderAgeGroup,A,2,5,-3.498
29,lowMSens,olderAgeGroup,A,2,6,-8.21
29,lowMSens,olderAgeGroup,A,2,7,7.071
29,lowMSens,olderAgeGroup,A,2,8,-7.906
29,lowMSens,olderAgeGroup,A,2,9,-18.776
29,lowMSens,olderAgeGroup,A,2,10,3.354
29,lowMSens,olderAgeGroup,A,3,1,45.823
29,lowMSens,olderAgeGroup,A,3,2,11.356
29,lowMSens,olderAgeGroup,A,3,3,-13.783
29,lowMSens,olderAgeGroup,A,3,4,-17.715
29,lowMSens,olderAgeGroup,A,3,5,7.224
29,lowMSens,olderAgeGroup,A,3,6,-2.486
29,lowMSens,olderAgeGroup,A,3,7,11.461
29,lowMSens,olderAgeGroup,A,3,8,3.358
29,lowMSens,olderAgeGroup,A,3,9,-10.787
29,lowMSens,olderAgeGroup,A,3,10,39.051
29,lowMSens,olderAgeGroup,A,4,1,-5.399
29,lowMSens,olderAgeGroup,A,4,2,3.023
29,lowMSens,olderAgeGroup,A,4,3,5.445
29,lowMSens,olderAgeGroup,A,4,4,37.265
29,lowMSens,olderAgeGroup,A,4,5,-3.98
29,lowMSens,olderAgeGroup,A,4,6,-2.77
29,lowMSens,olderAgeGroup,A,4,7,-13.562
29,lowMSens,olderAgeGroup,A,4,8,21.523
