SUBJECTID,mSens,age,emotion,ACTOR,presentNumber,meanAmpNC
25,lowMSens,olderAgeGroup,B,2,2,9.479
25,lowMSens,olderAgeGroup,B,2,3,-57.854
25,lowMSens,olderAgeGroup,B,2,4,-43.64
25,lowMSens,olderAgeGroup,B,2,5,-20.197
25,lowMSens,olderAgeGroup,B,2,6,17.674
25,lowMSens,olderAgeGroup,B,2,7,-6.535
25,lowMSens,olderAgeGroup,B,2,8,-8.921
25,lowMSens,olderAgeGroup,B,2,9,-11.407
25,lowMSens,olderAgeGroup,B,2,10,-4.944
25,lowMSens,olderAgeGroup,B,3,1,-0.405
25,lowMSens,olderAgeGroup,B,3,2,-21.257
25,lowMSens,olderAgeGroup,B,3,3,5.817
25,lowMSens,olderAgeGroup,B,3,4,15.209
25,lowMSens,olderAgeGroup,B,3,5,8.61
25,lowMSens,olderAgeGroup,B,3,6,5.314
25,lowMSens,olderAgeGroup,B,3,7,37.347
25,lowMSens,olderAgeGroup,B,3,8,24.565
25,lowMSens,olderAgeGroup,B,3,9,-38.094
25,lowMSens,olderAgeGroup,B,3,10,1.881
25,lowMSens,olderAgeGroup,B,4,1,16.084
25,lowMSens,olderAgeGroup,B,4,2,-1.783
25,lowMSens,olderAgeGroup,B,4,3,43.539
25,lowMSens,olderAgeGroup,B,4,4,9.553
25,lowMSens,olderAgeGroup,B,4,5,30.278
25,lowMSens,olderAgeGroup,B,4,6,11.903
25,lowMSens,olderAgeGroup,B,4,7,19.495
25,lowMSens,olderAgeGroup,B,4,8,18.94
25,lowMSens,olderAgeGroup,B,4,9,-2.585
25,lowMSens,olderAgeGroup,B,4,10,-16.993
25,lowMSens,olderAgeGroup,B,5,1,-31.413
25,lowMSens,olderAgeGroup,B,5,2,1.793
25,lowMSens,olderAgeGroup,B,5,3,51.352
25,lowMSens,olderAgeGroup,B,5,4,26.962
25,lowMSens,olderAgeGroup,B,5,5,45.685
25,lowMSens,olderAgeGroup,B,5,6,4.882
25,lowMSens,olderAgeGroup,B,5,7,-25.039
25,lowMSens,olderAgeGroup,B,5,8,0.455
25,lowMSens,olderAgeGroup,B,5,9,35.023
25,lowMSens,olderAgeGroup,B,5,10,24.475
25,lowMSens,olderAgeGroup,A,1,1,-37.149
25,lowMSens,olderAgeGroup,A,1,2,-2.411
25,lowMSens,olderAgeGroup,A,1,3,-25.573
25,lowMSens,olderAgeGroup,A,1,4,-20.873
25,lowMSens,olderAgeGroup,A,1,5,1.976
25,lowMSens,olderAgeGroup,A,1,6,-43.244
25,lowMSens,olderAgeGroup,A,1,7,9.268
25,lowMSens,olderAgeGroup,A,1,8,-17.821
25,lowMSens,olderAgeGroup,A,1,9,-19.475
25,lowMSens,olderAgeGroup,A,1,10,-14.258
25,lowMSens,olderAgeGroup,A,2,1,-2.944
25,lowMSens,olderAgeGroup,A,2,2,-33.935
25,lowMSens,olderAgeGroup,A,2,3,-36.501
25,lowMSens,olderAgeGroup,A,2,4,-19.304
25,lowMSens,olderAgeGroup,A,2,5,-30.025
25,lowMSens,olderAgeGroup,A,2,6,-16.973
25,lowMSens,olderAgeGroup,A,2,7,-23.111
25,lowMSens,olderAgeGroup,A,2,8,-9.735
25,lowMSens,olderAgeGroup,A,2,9,5.872
25,lowMSens,olderAgeGroup,A,2,10,-24.193
25,lowMSens,olderAgeGroup,A,3,1,6.107
25,lowMSens,olderAgeGroup,A,3,2,-27.794
25,lowMSens,olderAgeGroup,A,3,3,-28.055
25,lowMSens,olderAgeGroup,A,3,4,-14.77
25,lowMSens,olderAgeGroup,A,3,5,5.281
25,lowMSens,olderAgeGroup,A,3,6,-36.417
25,lowMSens,olderAgeGroup,A,3,7,5.627
25,lowMSens,olderAgeGroup,A,3,8,20.54
25,lowMSens,olderAgeGroup,A,3,9,-16.238
25,lowMSens,olderAgeGroup,A,3,10,18.612
25,lowMSens,olderAgeGroup,A,4,1,-10.158
25,lowMSens,olderAgeGroup,A,4,2,9.328
25,lowMSens,olderAgeGroup,A,4,3,-0.911
25,lowMSens,olderAgeGroup,A,4,4,2.442
25,lowMSens,olderAgeGroup,A,4,5,-31.076
25,lowMSens,olderAgeGroup,A,4,6,18.309
25,lowMSens,olderAgeGroup,A,4,7,-14.534
25,lowMSens,olderAgeGroup,A,4,8,-28.778
25,lowMSens,olderAgeGroup,A,4,9,3.735
25,lowMSens,olderAgeGroup,A,4,10,13.089
25,lowMSens,olderAgeGroup,A,5,1,-14.783
25,lowMSens,olderAgeGroup,A,5,2,7.767
25,lowMSens,olderAgeGroup,A,5,3,-4.06
25,lowMSens,olderAgeGroup,A,5,4,17.356
25,lowMSens,olderAgeGroup,A,5,5,-22.893
25,lowMSens,olderAgeGroup,A,5,6,1.599
25,lowMSens,olderAgeGroup,A,5,7,8.806
25,lowMSens,olderAgeGroup,A,5,8,-1.043
25,lowMSens,olderAgeGroup,A,5,9,25.786
25,lowMSens,olderAgeGroup,A,5,10,2.775
26,lowMSens,olderAgeGroup,B,1,1,15.189
26,lowMSens,olderAgeGroup,B,1,2,-34.116
26,lowMSens,olderAgeGroup,B,1,3,-25.123
26,lowMSens,olderAgeGroup,B,1,4,7.193
26,lowMSens,olderAgeGroup,B,1,5,-53.958
26,lowMSens,olderAgeGroup,B,1,6,0.344
26,lowMSens,olderAgeGroup,B,1,7,-1.635
26,lowMSens,olderAgeGroup,B,1,8,4.632
26,lowMSens,olderAgeGroup,B,1,9,-5.455
26,lowMSens,olderAgeGroup,B,1,10,-26.022
26,lowMSens,olderAgeGroup,B,2,1,-31.756
26,lowMSens,olderAgeGroup,B,2,2,-35.774
26,lowMSens,olderAgeGroup,B,2,3,-20.58
26,lowMSens,olderAgeGroup,B,2,4,-7.384
26,lowMSens,olderAgeGroup,B,2,5,1.351
26,lowMSens,olderAgeGroup,B,2,6,-10.739
26,lowMSens,olderAgeGroup,B,2,7,-43.048
26,lowMSens,olderAgeGroup,B,2,8,-34.701
26,lowMSens,olderAgeGroup,B,2,9,20.984
26,lowMSens,olderAgeGroup,B,2,10,-11.647
26,lowMSens,olderAgeGroup,B,3,1,-30.863
26,lowMSens,olderAgeGroup,B,3,2,-1.745
26,lowMSens,olderAgeGroup,B,3,3,9.888
26,lowMSens,olderAgeGroup,B,3,4,-0.198
26,lowMSens,olderAgeGroup,B,3,5,5.604
26,lowMSens,olderAgeGroup,B,3,6,7.293
26,lowMSens,olderAgeGroup,B,3,7,-15.4
26,lowMSens,olderAgeGroup,B,3,8,-23.892
26,lowMSens,olderAgeGroup,B,3,9,9.649
26,lowMSens,olderAgeGroup,B,3,10,-8.784
26,lowMSens,olderAgeGroup,B,4,1,-6.344
26,lowMSens,olderAgeGroup,B,4,2,-4.892
26,lowMSens,olderAgeGroup,B,4,3,15.826
26,lowMSens,olderAgeGroup,B,4,4,2.294
26,lowMSens,olderAgeGroup,B,4,5,-12.454
26,lowMSens,olderAgeGroup,B,4,6,-5.159
26,lowMSens,olderAgeGroup,B,4,7,20.708
26,lowMSens,olderAgeGroup,B,4,8,2.023
26,lowMSens,olderAgeGroup,B,4,9,40.414
26,lowMSens,olderAgeGroup,B,4,10,-5.001
26,lowMSens,olderAgeGroup,B,5,1,-15.236
26,lowMSens,olderAgeGroup,B,5,2,4.543
26,lowMSens,olderAgeGroup,B,5,3,13.054
26,lowMSens,olderAgeGroup,B,5,4,37.308
26,lowMSens,olderAgeGroup,B,5,5,-3.744
26,lowMSens,olderAgeGroup,B,5,6,25.597
26,lowMSens,olderAgeGroup,B,5,7,21.837
26,lowMSens,olderAgeGroup,B,5,8,23.536
26,lowMSens,olderAgeGroup,B,5,9,43.592
26,lowMSens,olderAgeGroup,B,5,10,30.573
26,lowMSens,olderAgeGroup,A,1,1,-7.82
26,lowMSens,olderAgeGroup,A,1,2,-36.148
26,lowMSens,olderAgeGroup,A,1,3,-37.471
26,lowMSens,olderAgeGroup,A,1,4,-9.578
26,lowMSens,olderAgeGroup,A,1,5,-31.328
26,lowMSens,olderAgeGroup,A,1,6,11.171
26,lowMSens,olderAgeGroup,A,1,7,-46.306
26,lowMSens,olderAgeGroup,A,1,8,-5.012
26,lowMSens,olderAgeGroup,A,1,9,-18.994
26,lowMSens,olderAgeGroup,A,1,10,-14.82
26,lowMSens,olderAgeGroup,A,2,1,-47.411
26,lowMSens,olderAgeGroup,A,2,2,-33.985
26,lowMSens,olderAgeGroup,A,2,3,-12.447
26,lowMSens,olderAgeGroup,A,2,4,-9.033
26,lowMSens,olderAgeGroup,A,2,5,-33.001
26,lowMSens,olderAgeGroup,A,2,6,-55.777
26,lowMSens,olderAgeGroup,A,2,7,-3.62
26,lowMSens,olderAgeGroup,A,2,8,-20.112
26,lowMSens,olderAgeGroup,A,2,9,-16.821
26,lowMSens,olderAgeGroup,A,2,10,-57.034
26,lowMSens,olderAgeGroup,A,3,1,-5.116
26,lowMSens,olderAgeGroup,A,3,2,-32.344
26,lowMSens,olderAgeGroup,A,3,3,13.483
26,lowMSens,olderAgeGroup,A,3,4,-10.161
26,lowMSens,olderAgeGroup,A,3,5,-7.855
26,lowMSens,olderAgeGroup,A,3,6,-20.663
26,lowMSens,olderAgeGroup,A,3,7,-13.69
26,lowMSens,olderAgeGroup,A,3,8,-36.501
26,lowMSens,olderAgeGroup,A,3,9,-19.668
26,lowMSens,olderAgeGroup,A,3,10,-0.464
26,lowMSens,olderAgeGroup,A,4,1,-16.846
26,lowMSens,olderAgeGroup,A,4,2,-6.833
26,lowMSens,olderAgeGroup,A,4,3,6.975
26,lowMSens,olderAgeGroup,A,4,4,0.517
26,lowMSens,olderAgeGroup,A,4,5,1.962
26,lowMSens,olderAgeGroup,A,4,6,16.817
26,lowMSens,olderAgeGroup,A,4,7,10.828
26,lowMSens,olderAgeGroup,A,4,8,22.621
26,lowMSens,olderAgeGroup,A,4,9,-7.385
26,lowMSens,olderAgeGroup,A,4,10,-4.25
26,lowMSens,olderAgeGroup,A,5,1,22.665
26,lowMSens,olderAgeGroup,A,5,2,33.435
26,lowMSens,olderAgeGroup,A,5,3,-5.484
26,lowMSens,olderAgeGroup,A,5,4,13.581
26,lowMSens,olderAgeGroup,A,5,5,9.98
26,lowMSens,olderAgeGroup,A,5,6,23.934
26,lowMSens,olderAgeGroup,A,5,7,-0.029
26,lowMSens,olderAgeGroup,A,5,8,11.478
26,lowMSens,olderAgeGroup,A,5,9,-3.133
26,lowMSens,olderAgeGroup,A,5,10,-1.803
27,lowMSens,youngerAgeGroup,B,1,1,-46.459
27,lowMSens,youngerAgeGroup,B,1,2,2.775
27,lowMSens,youngerAgeGroup,B,1,3,3.273
27,lowMSens,youngerAgeGroup,B,1,4,6.03
27,lowMSens,youngerAgeGroup,B,1,5,-25.702
27,lowMSens,youngerAgeGroup,B,1,6,-1.296
27,lowMSens,youngerAgeGroup,B,1,7,40.401
27,lowMSens,youngerAgeGroup,B,1,8,-32.203
27,lowMSens,youngerAgeGroup,B,1,9,7.782
27,lowMSens,youngerAgeGroup,B,1,10,9.191
27,lowMSens,youngerAgeGroup,B,2,1,19.408
27,lowMSens,youngerAgeGroup,B,2,2,-18.311
27,lowMSens,youngerAgeGroup,B,2,3,-2.596
27,lowMSens,youngerAgeGroup,B,2,4,-32.038
27,lowMSens,youngerAgeGroup,B,2,5,-10.114
27,lowMSens,youngerAgeGroup,B,2,6,-31.362
27,lowMSens,youngerAgeGroup,B,2,7,-18.907
27,lowMSens,youngerAgeGroup,B,2,8,15.538
27,lowMSens,youngerAgeGroup,B,2,9,-11.773
27,lowMSens,youngerAgeGroup,B,2,10,2.134
27,lowMSens,youngerAgeGroup,B,3,1,5.385
27,lowMSens,youngerAgeGroup,B,3,2,-9.414
27,lowMSens,youngerAgeGroup,B,3,3,19.174
27,lowMSens,youngerAgeGroup,B,3,4,-14.342
27,lowMSens,youngerAgeGroup,B,3,5,-42.418
27,lowMSens,youngerAgeGroup,B,3,6,3.693
27,lowMSens,youngerAgeGroup,B,3,7,0.046
27,lowMSens,youngerAgeGroup,B,3,8,28.452
27,lowMSens,youngerAgeGroup,B,3,9,40.046
27,lowMSens,youngerAgeGroup,B,3,10,2.734
27,lowMSens,youngerAgeGroup,B,4,1,15.422
27,lowMSens,youngerAgeGroup,B,4,2,-26.39
27,lowMSens,youngerAgeGroup,B,4,3,-8.933
27,lowMSens,youngerAgeGroup,B,4,4,-23.827
27,lowMSens,youngerAgeGroup,B,4,5,-34.604
27,lowMSens,youngerAgeGroup,B,4,6,18.753
27,lowMSens,youngerAgeGroup,B,4,7,42.148
27,lowMSens,youngerAgeGroup,B,4,8,31.215
27,lowMSens,youngerAgeGroup,B,4,9,40.694
27,lowMSens,youngerAgeGroup,B,4,10,15.746
27,lowMSens,youngerAgeGroup,B,5,1,7.052
27,lowMSens,youngerAgeGroup,B,5,2,-5.468
27,lowMSens,youngerAgeGroup,B,5,3,-18.472
27,lowMSens,youngerAgeGroup,B,5,4,14.717
27,lowMSens,youngerAgeGroup,B,5,5,12.657
27,lowMSens,youngerAgeGroup,B,5,6,-8.89
27,lowMSens,youngerAgeGroup,B,5,7,35.478
27,lowMSens,youngerAgeGroup,B,5,8,-1.276
27,lowMSens,youngerAgeGroup,B,5,9,9.444
27,lowMSens,youngerAgeGroup,B,5,10,20.5
27,lowMSens,youngerAgeGroup,A,1,1,-5.713
27,lowMSens,youngerAgeGroup,A,1,2,-7.807
27,lowMSens,youngerAgeGroup,A,1,3,-33.434
27,lowMSens,youngerAgeGroup,A,1,4,-4.999
27,lowMSens,youngerAgeGroup,A,1,5,-49.112
27,lowMSens,youngerAgeGroup,A,1,6,-24.994
27,lowMSens,youngerAgeGroup,A,1,7,-9.448
27,lowMSens,youngerAgeGroup,A,1,8,-12.104
27,lowMSens,youngerAgeGroup,A,1,9,-32.494
27,lowMSens,youngerAgeGroup,A,1,10,-28.132
27,lowMSens,youngerAgeGroup,A,2,1,-31.785
27,lowMSens,youngerAgeGroup,A,2,2,-11.323
27,lowMSens,youngerAgeGroup,A,2,3,-35.281
27,lowMSens,youngerAgeGroup,A,2,4,-17.997
27,lowMSens,youngerAgeGroup,A,2,5,-51.075
27,lowMSens,youngerAgeGroup,A,2,6,15.767
27,lowMSens,youngerAgeGroup,A,2,7,-10.577
27,lowMSens,youngerAgeGroup,A,2,8,33.628
27,lowMSens,youngerAgeGroup,A,2,9,4.005
27,lowMSens,youngerAgeGroup,A,2,10,-12.081
27,lowMSens,youngerAgeGroup,A,3,1,-25.526
27,lowMSens,youngerAgeGroup,A,3,2,3.126
27,lowMSens,youngerAgeGroup,A,3,3,-12.694
27,lowMSens,youngerAgeGroup,A,3,4,9.529
27,lowMSens,youngerAgeGroup,A,3,5,14.51
27,lowMSens,youngerAgeGroup,A,3,6,16.386
27,lowMSens,youngerAgeGroup,A,3,7,1.309
27,lowMSens,youngerAgeGroup,A,3,8,-33.287
27,lowMSens,youngerAgeGroup,A,3,9,10.827
27,lowMSens,youngerAgeGroup,A,3,10,-20.363
27,lowMSens,youngerAgeGroup,A,4,1,23.303
27,lowMSens,youngerAgeGroup,A,4,2,-11.146
27,lowMSens,youngerAgeGroup,A,4,3,-32.585
27,lowMSens,youngerAgeGroup,A,4,4,40.438
27,lowMSens,youngerAgeGroup,A,4,5,-27.228
27,lowMSens,youngerAgeGroup,A,4,6,1.659
27,lowMSens,youngerAgeGroup,A,4,7,-0.732
27,lowMSens,youngerAgeGroup,A,4,8,10.937
27,lowMSens,youngerAgeGroup,A,4,9,19.172
27,lowMSens,youngerAgeGroup,A,4,10,-11.1
27,lowMSens,youngerAgeGroup,A,5,1,44.836
27,lowMSens,youngerAgeGroup,A,5,2,-16.499
27,lowMSens,youngerAgeGroup,A,5,3,-12.671
27,lowMSens,youngerAgeGroup,A,5,4,-5.343
27,lowMSens,youngerAgeGroup,A,5,5,31.898
27,lowMSens,youngerAgeGroup,A,5,6,-43.898
27,lowMSens,youngerAgeGroup,A,5,7,-24.224
27,lowMSens,youngerAgeGroup,A,5,8,40.51
27,lowMSens,youngerAgeGroup,A,5,9,18.246
27,lowMSens,youngerAgeGroup,A,5,10,12.097
28,higMSens,olderAgeGroup,B,1,1,-23.224
28,higMSens,olderAgeGroup,B,1,2,-41.896
28,higMSens,olderAgeGroup,B,1,3,-17.62
28,higMSens,olderAgeGroup,B,1,4,-26.421
28,higMSens,olderAgeGroup,B,1,5,-6.188
28,higMSens,olderAgeGroup,B,1,6,-45.327
28,higMSens,olderAgeGroup,B,1,7,-44.548
28,higMSens,olderAgeGroup,B,1,8,-31.277
28,higMSens,olderAgeGroup,B,1,9,-17.861
28,higMSens,olderAgeGroup,B,1,10,-6.272
28,higMSens,olderAgeGroup,B,2,1,-59.769
28,higMSens,olderAgeGroup,B,2,2,-21.592
28,higMSens,olderAgeGroup,B,2,3,-4.509
28,higMSens,olderAgeGroup,B,2,4,-43.777
28,higMSens,olderAgeGroup,B,2,5,-25.982
28,higMSens,olderAgeGroup,B,2,6,-9.518
28,higMSens,olderAgeGroup,B,2,7,-36.315
28,higMSens,olderAgeGroup,B,2,8,-11.043
28,higMSens,olderAgeGroup,B,2,9,-12.549
28,higMSens,olderAgeGroup,B,2,10,-13.723
28,higMSens,olderAgeGroup,B,3,1,5.915
28,higMSens,olderAgeGroup,B,3,2,-30.026
28,higMSens,olderAgeGroup,B,3,3,-15.539
28,higMSens,olderAgeGroup,B,3,4,-30.078
28,higMSens,olderAgeGroup,B,3,5,-37.514
28,higMSens,olderAgeGroup,B,3,6,7.54
28,higMSens,olderAgeGroup,B,3,7,-26.596
28,higMSens,olderAgeGroup,B,3,8,20.865
28,higMSens,olderAgeGroup,B,3,9,-8.69
28,higMSens,olderAgeGroup,B,3,10,-3.915
28,higMSens,olderAgeGroup,B,4,1,-19.21
28,higMSens,olderAgeGroup,B,4,2,-1.485
28,higMSens,olderAgeGroup,B,4,3,-6.757
28,higMSens,olderAgeGroup,B,4,4,-3.365
28,higMSens,olderAgeGroup,B,4,5,0.177
28,higMSens,olderAgeGroup,B,4,6,-25.148
28,higMSens,olderAgeGroup,B,4,7,-44.247
28,higMSens,olderAgeGroup,B,4,8,-19.881
28,higMSens,olderAgeGroup,B,4,9,0.55
28,higMSens,olderAgeGroup,B,4,10,-4.556
28,higMSens,olderAgeGroup,B,5,1,-5.284
28,higMSens,olderAgeGroup,B,5,2,1.332
28,higMSens,olderAgeGroup,B,5,3,2.341
28,higMSens,olderAgeGroup,B,5,4,-6.226
28,higMSens,olderAgeGroup,B,5,5,-16.501
28,higMSens,olderAgeGroup,B,5,6,-11.269
28,higMSens,olderAgeGroup,B,5,7,4.938
28,higMSens,olderAgeGroup,B,5,8,-30.138
28,higMSens,olderAgeGroup,B,5,9,19.857
28,higMSens,olderAgeGroup,B,5,10,-6.436
28,higMSens,olderAgeGroup,A,1,1,-41.247
28,higMSens,olderAgeGroup,A,1,2,-10.151
28,higMSens,olderAgeGroup,A,1,3,-22.483
28,higMSens,olderAgeGroup,A,1,4,-33.649
28,higMSens,olderAgeGroup,A,1,5,-11.419
28,higMSens,olderAgeGroup,A,1,6,-13.776
28,higMSens,olderAgeGroup,A,1,7,-0.797
28,higMSens,olderAgeGroup,A,1,8,8.058
28,higMSens,olderAgeGroup,A,1,9,-23.131
28,higMSens,olderAgeGroup,A,1,10,-26.881
28,higMSens,olderAgeGroup,A,2,1,7.147
28,higMSens,olderAgeGroup,A,2,2,-23.826
28,higMSens,olderAgeGroup,A,2,3,-17.502
28,higMSens,olderAgeGroup,A,2,4,-23.45
28,higMSens,olderAgeGroup,A,2,5,14.287
28,higMSens,olderAgeGroup,A,2,6,-17.83
28,higMSens,olderAgeGroup,A,2,7,-44.488
28,higMSens,olderAgeGroup,A,2,8,0.175
28,higMSens,olderAgeGroup,A,2,9,3.672
28,higMSens,olderAgeGroup,A,2,10,-1.555
28,higMSens,olderAgeGroup,A,3,1,-8.035
28,higMSens,olderAgeGroup,A,3,2,-22.818
28,higMSens,olderAgeGroup,A,3,3,-20.57
28,higMSens,olderAgeGroup,A,3,4,-24.326
28,higMSens,olderAgeGroup,A,3,5,21.987
28,higMSens,olderAgeGroup,A,3,6,13.304
28,higMSens,olderAgeGroup,A,3,7,-18.334
28,higMSens,olderAgeGroup,A,3,8,33.852
28,higMSens,olderAgeGroup,A,3,9,-21.578
28,higMSens,olderAgeGroup,A,3,10,11.411
28,higMSens,olderAgeGroup,A,4,1,2.998
28,higMSens,olderAgeGroup,A,4,2,28.83
28,higMSens,olderAgeGroup,A,4,3,7.908
28,higMSens,olderAgeGroup,A,4,4,4.42
28,higMSens,olderAgeGroup,A,4,5,19.063
28,higMSens,olderAgeGroup,A,4,6,27.601
28,higMSens,olderAgeGroup,A,4,7,-15.049
28,higMSens,olderAgeGroup,A,4,8,-9.745
28,higMSens,olderAgeGroup,A,4,9,-6.492
28,higMSens,olderAgeGroup,A,4,10,21.083
28,higMSens,olderAgeGroup,A,5,1,-0.55
28,higMSens,olderAgeGroup,A,5,2,-23.693
28,higMSens,olderAgeGroup,A,5,3,-2.439
28,higMSens,olderAgeGroup,A,5,4,-5.721
28,higMSens,olderAgeGroup,A,5,5,24.045
28,higMSens,olderAgeGroup,A,5,6,-11.879
28,higMSens,olderAgeGroup,A,5,7,19.277
28,higMSens,olderAgeGroup,A,5,8,17.557
28,higMSens,olderAgeGroup,A,5,9,23.756
28,higMSens,olderAgeGroup,A,5,10,6.483
29,higMSens,youngerAgeGroup,B,1,1,-45.425
29,higMSens,youngerAgeGroup,B,1,2,-6.804
29,higMSens,youngerAgeGroup,B,1,3,-55.507
29,higMSens,youngerAgeGroup,B,1,4,4.818
29,higMSens,youngerAgeGroup,B,1,5,-27.617
29,higMSens,youngerAgeGroup,B,1,6,-5.033
29,higMSens,youngerAgeGroup,B,1,7,-36.026
29,higMSens,youngerAgeGroup,B,1,8,-21.296
29,higMSens,youngerAgeGroup,B,1,9,4.674
29,higMSens,youngerAgeGroup,B,1,10,-39.397
29,higMSens,youngerAgeGroup,B,2,1,-9.486
29,higMSens,youngerAgeGroup,B,2,2,-53.012
29,higMSens,youngerAgeGroup,B,2,3,-42.73
29,higMSens,youngerAgeGroup,B,2,4,14.88
29,higMSens,youngerAgeGroup,B,2,5,-19.019
29,higMSens,youngerAgeGroup,B,2,6,-29.361
29,higMSens,youngerAgeGroup,B,2,7,-53.547
29,higMSens,youngerAgeGroup,B,2,8,-29.847
29,higMSens,youngerAgeGroup,B,2,9,-14.129
29,higMSens,youngerAgeGroup,B,2,10,-13.838
29,higMSens,youngerAgeGroup,B,3,1,-5.584
29,higMSens,youngerAgeGroup,B,3,2,0.157
29,higMSens,youngerAgeGroup,B,3,3,-0.925
29,higMSens,youngerAgeGroup,B,3,4,-15.976
29,higMSens,youngerAgeGroup,B,3,5,-23.912
29,higMSens,youngerAgeGroup,B,3,6,32.016
29,higMSens,youngerAgeGroup,B,3,7,-27.642
29,higMSens,youngerAgeGroup,B,3,8,-13.702
29,higMSens,youngerAgeGroup,B,3,9,-17.729
29,higMSens,youngerAgeGroup,B,3,10,29.32
29,higMSens,youngerAgeGroup,B,4,1,11.722
29,higMSens,youngerAgeGroup,B,4,2,21.606
29,higMSens,youngerAgeGroup,B,4,3,-12.144
29,higMSens,youngerAgeGroup,B,4,4,-21.509
29,higMSens,youngerAgeGroup,B,4,5,5.76
29,higMSens,youngerAgeGroup,B,4,6,37.292
29,higMSens,youngerAgeGroup,B,4,7,12.483
29,higMSens,youngerAgeGroup,B,4,8,5.216
29,higMSens,youngerAgeGroup,B,4,9,9.676
29,higMSens,youngerAgeGroup,B,4,10,28.213
29,higMSens,youngerAgeGroup,B,5,1,-31.203
29,higMSens,youngerAgeGroup,B,5,2,3.448
29,higMSens,youngerAgeGroup,B,5,3,-10.346
29,higMSens,youngerAgeGroup,B,5,4,-4.779
29,higMSens,youngerAgeGroup,B,5,5,-28.467
29,higMSens,youngerAgeGroup,B,5,6,1.674
29,higMSens,youngerAgeGroup,B,5,7,13.989
29,higMSens,youngerAgeGroup,B,5,8,1.753
29,higMSens,youngerAgeGroup,B,5,9,12.206
29,higMSens,youngerAgeGroup,B,5,10,13.671
29,higMSens,youngerAgeGroup,A,1,1,-9.21
29,higMSens,youngerAgeGroup,A,1,2,-20.74
29,higMSens,youngerAgeGroup,A,1,3,-2.169
29,higMSens,youngerAgeGroup,A,1,4,-19.408
29,higMSens,youngerAgeGroup,A,1,5,-20.727
29,higMSens,youngerAgeGroup,A,1,6,-0.349
29,higMSens,youngerAgeGroup,A,1,7,7.038
29,higMSens,youngerAgeGroup,A,1,8,-15.116
29,higMSens,youngerAgeGroup,A,1,9,-28.006
29,higMSens,youngerAgeGroup,A,1,10,6.379
29,higMSens,youngerAgeGroup,A,2,1,-14.565
29,higMSens,youngerAgeGroup,A,2,2,-20.223
29,higMSens,youngerAgeGroup,A,2,3,-49.42
29,higMSens,youngerAgeGroup,A,2,4,-55.277
29,higMSens,youngerAgeGroup,A,2,5,-23.688
29,higMSens,youngerAgeGroup,A,2,6,-60.645
29,higMSens,youngerAgeGroup,A,2,7,-24.488
29,higMSens,youngerAgeGroup,A,2,8,-28.875
29,higMSens,youngerAgeGroup,A,2,9,-9.172
29,higMSens,youngerAgeGroup,A,2,10,-12.136
29,higMSens,youngerAgeGroup,A,3,1,-17.01
29,higMSens,youngerAgeGroup,A,3,2,13.345
29,higMSens,youngerAgeGroup,A,3,3,-26.878
29,higMSens,youngerAgeGroup,A,3,4,-25.575
29,higMSens,youngerAgeGroup,A,3,5,-32.499
29,higMSens,youngerAgeGroup,A,3,6,-3.337
29,higMSens,youngerAgeGroup,A,3,7,-12.171
29,higMSens,youngerAgeGroup,A,3,8,0.937
29,higMSens,youngerAgeGroup,A,3,9,-10.83
29,higMSens,youngerAgeGroup,A,3,10,0.794
29,higMSens,youngerAgeGroup,A,4,1,24.363
29,higMSens,youngerAgeGroup,A,4,2,-0.306
29,higMSens,youngerAgeGroup,A,4,3,3.693
29,higMSens,youngerAgeGroup,A,4,4,-7.135
29,higMSens,youngerAgeGroup,A,4,5,-38.468
29,higMSens,youngerAgeGroup,A,4,6,-38.538
29,higMSens,youngerAgeGroup,A,4,7,0.435
29,higMSens,youngerAgeGroup,A,4,8,33.774
29,higMSens,youngerAgeGroup,A,4,9,19.771
29,higMSens,youngerAgeGroup,A,4,10,-12.462
29,higMSens,youngerAgeGroup,A,5,1,-4.543
29,higMSens,youngerAgeGroup,A,5,2,0.299
29,higMSens,youngerAgeGroup,A,5,3,-30.367
29,higMSens,youngerAgeGroup,A,5,4,41.323
29,higMSens,youngerAgeGroup,A,5,5,28.317
29,higMSens,youngerAgeGroup,A,5,6,29.737
29,higMSens,youngerAgeGroup,A,5,7,-28.148
29,higMSens,youngerAgeGroup,A,5,8,-12.338
29,higMSens,youngerAgeGroup,A,5,9,19.739
29,higMSens,youngerAgeGroup,A,5,10,26.803
30,lowMSens,youngerAgeGroup,B,1,1,-14.264
30,lowMSens,youngerAgeGroup,B,1,2,-19.707
30,lowMSens,youngerAgeGroup,B,1,3,-13.352
30,lowMSens,youngerAgeGroup,B,1,4,4.014
30,lowMSens,youngerAgeGroup,B,1,5,8.254
30,lowMSens,youngerAgeGroup,B,1,6,-25.811
30,lowMSens,youngerAgeGroup,B,1,7,-25.745
30,lowMSens,youngerAgeGroup,B,1,8,-1.809
30,lowMSens,youngerAgeGroup,B,1,9,3.094
30,lowMSens,youngerAgeGroup,B,1,10,-4.996
30,lowMSens,youngerAgeGroup,B,2,1,-23.564
30,lowMSens,youngerAgeGroup,B,2,2,-12.929
30,lowMSens,youngerAgeGroup,B,2,3,-36.368
30,lowMSens,youngerAgeGroup,B,2,4,13.523
30,lowMSens,youngerAgeGroup,B,2,5,-20.297
30,lowMSens,youngerAgeGroup,B,2,6,-7.334
